,AverageMInFile,ExternalRiskEstimate,MSinceMostRecentDelq,MSinceMostRecentInqexcl7days,MSinceMostRecentTradeOpen,MSinceOldestTradeOpen,MaxDelq2PublicRecLast12M,MaxDelqEver,NetFractionInstallBurden,NetFractionRevolvingBurden,NumBank2NatlTradesWHighUtilization,NumInqLast6M,NumInqLast6Mexcl7days,NumInstallTradesWBalance,NumRevolvingTradesWBalance,NumSatisfactoryTrades,NumTotalTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,NumTradesOpeninLast12M,PercentInstallTrades,PercentTradesNeverDelq,PercentTradesWBalance,label
9979,82,77,-7,0,8,265,7,8,92,47,2,0,0,2,3,13,13,0,0,1,38,100,83,1
10202,31,62,59,0,3,80,6,2,80,25,0,3,3,2,4,7,9,2,1,3,22,78,86,1
7567,88,64,18,-7,13,237,6,3,88,34,0,0,0,1,1,7,10,3,3,0,70,70,67,0
2031,149,86,-7,0,25,423,6,7,60,23,0,0,0,2,3,14,15,0,0,0,53,93,83,1
2230,57,70,16,0,11,92,6,6,61,37,0,0,0,3,1,16,16,0,0,1,44,88,67,1
2549,114,66,8,-7,4,214,3,5,-8,40,2,0,0,1,5,20,26,5,0,1,35,65,60,1
7268,78,52,3,0,5,197,4,5,31,96,3,0,0,2,6,17,22,4,1,1,38,71,89,0
4533,14,57,-7,-7,3,32,7,8,89,73,2,0,0,3,6,11,11,0,0,6,36,100,100,0
5292,90,63,2,0,6,257,4,6,87,60,1,5,5,3,3,28,29,0,0,4,14,93,60,0
1088,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
1900,45,69,-7,0,8,77,7,8,72,39,0,0,0,5,4,28,29,0,0,3,38,100,75,0
454,113,55,4,0,66,152,0,2,-8,56,2,1,1,1,2,13,23,7,6,0,22,65,57,0
5382,64,60,1,-7,6,138,4,6,39,75,1,1,1,3,5,20,23,0,0,2,57,87,100,0
5460,63,55,11,0,20,110,4,5,89,92,1,1,1,2,3,9,13,2,0,0,46,62,100,0
1763,37,60,-7,0,17,65,5,7,38,99,2,0,0,2,5,10,11,0,0,0,55,91,100,0
4265,69,74,-7,0,1,284,7,8,55,24,2,2,1,4,5,27,30,0,0,4,30,100,41,0
1744,78,77,-7,0,9,240,7,8,67,34,2,0,0,2,4,20,20,0,0,1,45,100,60,1
7152,81,76,-7,0,9,165,7,8,48,52,0,1,1,4,2,18,23,0,0,2,61,100,78,1
4405,108,87,-7,0,8,283,7,8,-8,18,0,0,0,-8,4,21,22,0,0,2,9,100,33,1
5572,80,66,4,1,3,188,4,6,95,6,-8,3,3,7,1,17,17,0,0,3,82,88,89,0
8419,40,58,-7,0,6,92,0,8,100,37,3,4,4,4,8,34,41,1,1,1,22,100,52,0
8023,108,83,-7,1,14,414,7,8,13,13,0,2,2,3,4,30,31,0,0,0,45,100,88,0
555,126,89,-7,-7,9,184,7,8,-8,7,0,2,2,-8,2,20,22,0,0,1,18,100,33,1
3727,146,74,4,10,3,305,2,4,46,1,0,0,0,2,2,17,8,1,1,2,17,94,31,1
3579,51,63,-7,0,9,309,7,8,59,54,2,7,6,3,8,34,25,0,0,1,32,100,52,0
4110,87,60,7,2,4,91,4,5,100,57,2,2,2,2,3,23,3,1,0,2,20,76,50,0
5451,80,67,17,12,12,140,5,6,-8,87,3,0,0,1,4,11,11,0,0,0,55,73,100,0
5959,63,63,4,-7,12,262,4,6,-8,19,2,1,1,1,3,19,19,0,0,0,11,89,40,0
1493,117,66,3,0,43,223,3,4,-8,15,0,2,2,1,1,9,13,3,2,0,23,62,22,0
9238,127,92,-7,-8,61,490,7,8,-8,0,0,0,0,-8,2,10,11,0,0,0,0,100,25,1
10254,38,61,-7,0,5,111,7,8,32,94,5,4,4,1,8,14,14,0,0,4,29,100,90,1
7362,77,82,-7,0,3,184,7,8,92,6,0,1,1,2,4,28,29,0,0,2,31,100,88,1
941,123,90,-7,-8,5,279,7,8,101,5,0,1,0,2,2,23,26,0,0,1,42,100,67,1
6547,141,69,4,0,5,434,3,5,99,47,-8,1,1,2,5,18,19,1,0,2,37,95,78,0
2272,84,66,-7,-7,9,311,7,8,64,48,1,0,0,5,9,32,33,1,1,3,39,100,74,1
2532,93,64,7,-7,5,240,0,2,97,66,1,3,3,1,5,20,22,2,2,3,41,91,88,0
5678,56,63,53,0,7,88,6,2,-8,97,1,2,2,1,2,5,6,2,2,1,50,83,75,0
9850,45,83,-7,0,10,97,7,8,69,5,0,0,0,3,2,15,15,0,0,2,40,100,42,1
6695,39,74,26,-7,1,97,6,5,-8,36,0,0,0,1,4,11,14,1,0,6,31,92,63,0
6246,200,91,-7,-8,18,355,7,8,-8,8,0,0,0,-8,2,8,11,0,0,0,13,100,40,1
7966,64,58,34,0,4,149,6,6,77,90,4,3,3,8,7,30,30,0,0,3,37,93,83,0
5183,76,66,20,2,2,165,6,6,-8,52,2,3,3,1,3,20,24,0,0,2,29,96,57,1
3759,78,66,5,1,4,46,4,6,35,32,0,3,3,4,6,51,3,0,0,4,68,98,91,0
773,93,62,-7,19,2,262,7,8,56,92,8,0,0,5,13,36,37,0,0,1,35,100,100,1
7262,105,77,34,0,5,275,6,5,97,40,2,0,0,5,3,30,31,1,0,2,52,90,53,1
1715,73,84,-7,0,0,137,7,8,-8,1,0,1,1,2,1,49,51,0,0,2,25,100,17,1
9989,118,78,-7,0,25,218,7,8,58,47,1,2,2,2,4,18,18,0,0,0,33,100,60,1
3572,115,77,-7,1,8,437,7,8,74,23,0,3,3,2,6,35,31,0,0,4,26,100,50,0
4938,126,82,53,-8,26,364,6,6,75,15,1,1,0,3,7,26,27,0,0,0,15,96,63,1
358,66,58,22,0,7,184,0,5,78,95,3,3,3,4,5,39,57,9,2,3,44,85,100,0
3707,81,89,-7,12,12,241,7,8,-8,9,0,0,0,1,1,15,18,0,0,0,40,100,50,1
2264,91,76,-7,-7,7,179,7,8,88,40,1,0,0,2,4,22,45,0,0,1,45,100,78,1
4441,83,61,58,0,7,170,6,5,70,90,5,0,0,9,5,26,35,7,0,1,37,80,94,0
7677,52,63,17,-7,4,153,6,3,76,54,1,1,1,1,5,6,7,1,1,1,14,71,86,0
4223,78,57,1,0,11,164,4,5,70,27,0,0,0,3,2,15,17,1,0,1,41,71,45,0
2152,96,72,-7,0,18,320,5,7,56,74,3,1,1,2,9,29,30,0,0,0,20,97,92,0
7473,50,72,-7,0,5,135,7,8,-8,78,1,0,0,1,4,26,26,0,0,2,50,100,83,1
3206,25,71,-7,2,3,55,6,8,-8,1,0,1,1,1,1,9,9,1,1,3,44,100,33,0
3555,82,68,-7,1,3,251,7,8,-8,82,1,4,4,1,7,18,14,0,0,2,22,100,89,0
10331,72,63,4,10,1,227,4,6,93,35,0,0,0,3,3,39,42,0,0,2,38,86,40,1
1118,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
9130,82,56,4,-7,7,216,0,6,92,53,1,0,0,3,8,25,26,1,1,1,46,88,85,0
3228,60,61,24,7,5,223,6,6,-8,38,1,0,0,1,4,11,8,0,0,1,9,91,56,1
9008,103,69,10,0,12,225,4,6,47,28,0,0,0,2,7,20,20,0,0,0,25,85,90,1
5009,123,90,-7,-8,20,240,7,8,-8,3,0,0,0,1,2,19,21,0,0,0,19,100,50,1
9409,75,73,-7,1,10,164,7,8,14,76,1,1,1,2,1,7,7,0,0,2,29,100,75,0
2061,52,64,-7,0,5,195,7,8,-8,75,2,4,3,2,5,30,30,0,0,5,33,100,50,0
6528,46,64,6,0,23,76,0,2,58,87,4,0,0,5,4,19,21,2,2,0,55,95,75,0
8600,67,75,31,1,1,258,6,4,-8,10,0,4,4,1,1,30,33,1,1,3,36,97,18,1
7061,64,86,-7,2,2,141,7,8,90,0,0,3,3,3,0,14,18,0,0,3,72,100,60,1
2212,106,85,59,0,22,245,6,6,-8,0,0,0,0,-8,0,16,16,0,0,0,25,94,0,1
3173,92,65,53,0,5,266,6,6,-8,49,8,1,1,1,16,32,29,0,0,1,6,94,77,1
3245,81,70,27,0,5,259,6,6,39,38,3,2,2,2,11,23,22,1,1,1,35,91,81,0
7874,91,63,25,4,6,293,6,5,-8,70,5,2,2,2,11,30,33,1,0,3,16,90,72,0
2377,124,66,22,-7,5,67,6,5,8,4,0,0,0,2,3,19,2,4,3,1,35,90,56,0
392,69,80,71,0,14,154,6,6,59,10,0,1,1,3,3,39,41,0,0,0,27,98,55,0
6249,97,83,-7,1,28,202,7,8,46,0,-8,1,1,2,0,10,10,0,0,0,20,100,67,1
7725,50,70,15,7,3,117,6,6,83,42,0,0,0,3,2,18,18,0,0,4,50,89,63,0
2905,101,48,3,1,9,151,0,2,75,74,6,2,2,7,17,50,8,1,1,3,48,83,89,0
4623,36,60,11,17,4,70,4,3,77,103,1,0,0,2,2,5,7,1,1,1,43,71,100,0
7969,73,67,2,1,6,180,4,5,70,5,0,1,1,7,6,21,22,1,0,2,45,82,81,1
5092,82,71,53,16,7,179,6,6,62,68,6,0,0,2,9,24,24,0,0,1,38,96,85,0
2568,124,70,76,-7,4,-8,6,6,-8,19,1,3,3,1,5,25,0,2,2,2,32,96,54,0
2582,35,58,2,-7,5,-8,4,6,104,10,0,0,0,7,2,18,0,2,2,4,52,95,75,0
80,141,60,3,0,17,357,3,4,-8,28,-8,1,1,-8,4,9,13,4,3,0,50,67,100,1
86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
8191,83,85,-7,0,8,316,7,8,92,6,0,1,0,2,4,35,36,0,0,1,50,100,75,1
2978,88,60,1,5,5,283,4,6,95,95,1,2,2,2,2,19,19,0,0,1,47,89,67,0
5775,102,90,-7,0,6,211,7,8,-8,0,0,1,1,-8,0,17,17,0,0,1,0,100,0,0
7789,101,82,-7,-8,41,215,7,8,-8,42,1,0,0,1,3,18,19,0,0,0,21,100,67,0
3230,217,82,22,23,14,445,6,3,-8,5,0,0,0,-8,4,21,27,1,1,0,14,95,33,1
9088,37,63,-7,-7,3,95,6,8,67,43,1,2,2,4,5,19,19,2,2,4,37,100,69,0
1293,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
7051,48,80,12,3,8,94,6,6,-8,33,0,2,2,-8,2,8,10,0,0,1,20,90,50,1
7257,91,57,3,0,9,206,4,2,66,59,4,0,0,4,7,26,32,2,1,3,38,75,73,1
1690,50,63,6,0,1,129,3,2,-8,17,0,4,4,1,2,6,12,3,2,2,33,75,75,0
5369,35,79,-7,-7,19,66,7,8,36,35,0,0,0,3,2,5,5,0,0,0,60,100,100,0
5999,107,64,5,5,3,231,4,6,75,23,2,1,1,2,10,31,32,0,0,2,25,94,67,0
2383,50,67,-7,-7,7,182,7,8,51,24,-8,2,2,3,3,13,6,0,0,1,62,100,86,1
4284,47,64,20,0,40,56,6,5,23,-8,-8,0,0,2,-8,2,4,2,0,0,50,50,100,0
2636,48,65,12,-7,6,-8,6,5,67,16,0,5,3,6,2,14,0,2,0,3,59,76,90,0
870,56,71,7,3,8,106,4,6,-8,11,0,1,1,1,4,30,30,0,0,2,30,93,45,0
9337,72,75,-7,20,6,154,7,8,64,1,0,0,0,4,2,28,29,0,0,2,66,100,75,1
6654,97,82,28,-7,9,199,6,6,80,17,0,0,0,1,5,18,18,0,0,2,17,94,60,0
4213,53,66,76,0,1,267,6,6,52,50,4,0,0,3,5,20,24,0,0,3,21,92,57,1
3805,95,57,15,1,38,146,5,2,-8,29,1,7,7,1,2,9,6,7,5,0,33,28,43,0
3543,74,87,-7,4,26,149,7,8,-8,0,0,1,1,1,0,13,17,0,0,0,23,100,50,1
3238,90,88,-7,-8,8,-8,7,8,92,0,0,0,0,1,1,23,0,0,0,2,9,100,33,1
109,108,91,-7,-7,3,150,7,8,41,2,0,1,1,3,1,10,11,0,0,1,64,100,67,1
4313,98,72,54,0,17,194,6,6,-8,43,-8,0,0,1,3,18,19,1,1,0,28,94,57,0
8592,42,63,29,0,2,194,6,4,-8,33,3,3,3,2,7,24,28,3,2,6,14,93,50,0
9303,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
7086,132,83,-7,0,1,303,7,8,-8,15,1,2,2,1,5,13,15,0,0,2,20,100,75,1
8527,102,88,-7,0,41,-8,6,8,83,0,0,1,1,1,2,8,8,1,1,0,38,100,60,0
5766,64,61,19,0,2,186,6,5,90,49,1,1,1,1,4,24,29,1,0,5,45,79,83,0
7088,50,80,39,21,2,88,6,6,55,13,0,0,0,3,4,20,22,0,0,2,48,95,70,0
10338,91,75,-7,1,1,197,7,8,71,37,2,1,1,3,5,30,31,0,0,2,26,100,64,1
4140,97,54,23,0,55,209,6,2,-8,14,0,0,0,1,4,19,27,8,6,0,7,56,33,0
5581,36,58,-7,0,3,66,0,8,66,37,1,1,1,6,4,14,16,2,2,2,64,100,100,0
4992,86,57,4,14,2,336,0,2,55,63,2,1,1,3,12,26,30,3,2,2,20,83,84,0
5303,87,80,-7,0,0,229,7,8,-8,53,2,0,0,1,2,12,13,0,0,2,15,100,38,1
3124,53,80,-7,-8,5,264,7,8,23,42,0,0,0,3,2,16,27,0,0,1,75,100,83,1
158,84,76,-7,3,3,159,5,7,69,42,1,1,1,3,3,21,21,0,0,1,71,95,75,1
4507,102,73,13,-7,4,287,6,5,65,30,0,2,2,2,2,10,11,1,0,3,55,55,67,1
317,41,75,-7,0,3,78,7,8,101,56,0,4,4,1,2,6,6,0,0,1,67,100,100,0
8746,63,77,-7,0,2,220,7,8,67,25,1,1,1,1,5,38,40,0,0,1,53,100,50,0
6836,65,62,8,16,28,118,4,6,33,30,1,0,0,2,3,17,18,0,0,0,22,89,63,1
5648,66,79,-7,0,3,421,7,8,63,46,2,0,0,2,2,15,15,0,0,1,40,100,50,1
7719,84,81,-7,16,3,280,7,8,75,16,0,0,0,2,2,21,23,0,0,1,33,100,50,0
3970,111,93,-7,8,24,-8,7,8,-8,1,0,0,0,-8,2,20,0,0,0,0,10,100,40,1
6131,223,59,16,-8,86,307,6,6,-8,52,1,0,0,1,3,6,8,2,2,0,25,63,80,1
4976,73,61,-7,0,4,162,7,8,60,69,7,2,2,3,14,25,25,0,0,4,20,100,89,0
1207,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
10300,109,75,18,0,11,407,6,6,-8,22,1,4,4,1,4,30,31,0,0,1,23,97,42,1
4692,68,68,3,2,2,196,1,3,95,9,0,2,2,2,1,11,13,1,1,4,54,92,75,1
7486,43,66,-7,-7,2,120,7,8,83,87,3,0,0,5,5,18,21,0,0,3,55,100,100,0
9224,90,69,-7,22,7,200,6,8,74,17,1,0,0,2,2,23,24,2,2,1,42,100,80,1
3293,66,74,12,9,3,226,6,6,81,32,0,0,0,4,5,27,43,0,0,4,37,93,75,1
242,258,92,-7,2,57,474,7,8,-8,1,0,1,1,-8,3,8,8,0,0,0,0,100,50,0
3585,128,77,-7,0,5,154,7,8,-8,48,1,1,1,1,5,17,17,0,0,1,33,100,75,1
8714,58,54,12,0,1,248,6,6,-8,81,6,4,4,2,9,25,28,0,0,5,29,96,92,0
7023,114,73,69,7,6,282,6,6,80,25,1,0,0,2,16,42,42,2,2,2,19,98,75,1
10379,78,81,-7,7,7,158,7,8,83,15,0,0,0,3,2,14,15,0,0,2,21,100,63,1
4750,138,79,14,0,1,411,6,6,93,0,0,2,2,2,4,42,46,0,0,1,12,98,25,1
1428,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
6955,74,66,13,5,5,152,5,2,57,0,-8,1,1,3,0,20,23,2,2,2,52,87,75,0
10019,101,76,-7,-7,5,219,5,7,96,91,3,1,1,4,3,35,35,0,0,1,51,100,78,0
933,72,84,-7,-8,6,149,7,8,57,0,0,0,0,3,1,26,27,0,0,1,44,100,80,0
10205,69,64,18,0,23,199,5,6,0,51,2,2,2,3,7,18,20,1,1,0,20,89,67,0
809,102,90,-7,14,15,196,7,8,-8,4,0,0,0,-8,3,14,14,0,0,0,0,100,33,1
8247,75,72,52,0,3,185,6,6,88,43,2,2,2,2,5,24,26,0,0,2,38,96,70,0
972,127,88,-7,3,5,280,7,8,94,6,0,2,1,3,2,37,39,0,0,2,34,100,38,1
2373,156,71,12,-7,20,22,6,2,-8,0,-8,0,0,1,2,10,7,1,1,0,36,91,75,1
8661,78,73,-7,3,3,424,7,8,-8,13,1,1,1,1,6,36,40,0,0,5,20,100,44,1
5770,51,71,13,0,11,162,6,6,-8,51,1,0,0,1,3,13,13,0,0,1,15,92,50,0
840,20,64,-7,5,8,37,7,8,84,74,1,0,0,2,1,5,5,0,0,2,60,100,75,0
9897,89,59,10,0,6,237,4,6,58,68,4,0,0,2,10,23,24,0,0,1,25,71,81,0
3749,83,69,-7,1,2,199,6,8,68,14,1,3,3,4,4,61,23,1,1,2,18,100,33,1
9405,80,88,-7,22,2,219,7,8,69,5,0,0,0,4,6,28,32,0,0,5,34,100,67,1
7140,91,54,2,0,2,232,4,6,36,97,0,1,1,3,6,19,23,0,0,3,48,70,90,0
6416,176,78,62,0,29,312,6,5,-8,37,0,0,0,-8,1,6,7,1,0,0,14,86,50,0
3626,111,64,2,9,4,345,4,6,-8,53,1,0,0,1,10,34,34,0,0,3,18,94,69,1
6813,84,68,51,8,5,244,6,5,-8,84,3,0,0,1,4,20,21,2,1,3,29,86,56,0
7012,61,75,-7,2,2,175,7,8,83,16,2,2,2,2,3,35,38,0,0,7,34,100,33,1
214,117,75,-7,0,8,311,7,8,-8,34,2,5,5,-8,4,40,45,0,0,2,42,100,45,1
3416,119,62,2,0,2,353,4,6,99,37,1,2,2,7,8,27,29,1,1,6,41,86,89,0
314,49,64,25,0,6,120,6,4,81,69,2,1,1,3,4,15,16,1,1,2,44,88,78,1
4388,27,63,21,0,2,63,6,6,-8,21,1,1,1,1,2,3,4,0,0,1,50,75,100,0
4909,78,61,7,-8,8,171,4,6,68,49,2,0,0,3,7,40,42,0,0,1,24,93,67,1
5967,83,88,-7,-7,17,182,7,8,15,10,0,0,0,2,2,9,9,0,0,0,44,100,67,1
6723,59,66,25,-7,2,92,6,6,-8,-8,-8,1,1,1,1,4,6,2,2,1,83,83,100,0
1928,86,88,-7,0,22,309,7,8,-8,9,0,1,1,-8,2,9,10,0,0,0,10,100,40,1
6541,86,63,9,0,6,208,4,6,82,5,0,11,11,5,6,39,43,1,1,1,45,95,86,0
7084,87,86,-7,3,5,249,7,8,95,6,0,5,5,1,1,30,32,0,0,1,25,100,67,1
977,63,76,-7,-8,15,111,7,8,82,92,2,0,0,2,2,9,9,0,0,0,56,100,100,1
3951,104,85,46,-8,17,320,6,6,75,3,0,0,0,2,1,18,46,0,0,0,17,94,27,1
3560,42,64,6,1,2,201,4,6,-8,19,2,4,4,2,7,20,39,1,1,1,14,90,56,0
4091,67,80,14,0,2,224,6,6,37,2,0,2,2,3,4,39,40,0,0,2,15,95,39,0
197,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
4112,111,82,-7,2,2,212,7,8,92,33,0,1,1,3,4,16,28,0,0,2,56,100,88,0
10093,47,68,-7,-7,5,103,7,8,80,80,5,1,1,4,8,36,36,0,0,3,31,100,71,0
6165,99,71,56,7,7,271,6,5,90,81,2,0,0,3,3,25,26,1,0,3,31,92,64,1
1018,170,76,31,0,3,314,6,3,-8,2,0,2,2,1,2,7,9,2,1,1,11,67,43,0
1302,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
8454,24,75,-7,0,8,44,7,8,72,49,0,0,0,2,3,8,9,0,0,2,56,100,83,0
7993,109,65,11,20,16,246,4,5,-8,87,3,0,0,2,3,19,21,1,0,0,24,81,100,0
7739,58,56,0,0,9,127,4,6,59,74,1,2,2,7,3,30,30,0,0,1,80,90,100,0
5375,111,69,0,-7,2,257,4,5,-8,51,0,1,1,1,3,10,14,2,0,1,43,71,80,0
1677,82,65,-7,0,4,207,7,8,42,64,6,2,2,2,11,36,36,0,0,3,25,100,59,0
8043,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
9274,71,75,25,0,8,141,6,3,-8,2,0,0,0,1,1,7,9,1,1,1,33,78,50,1
3485,43,70,12,0,15,180,6,6,79,21,0,2,2,3,2,18,1,0,0,0,28,89,56,0
8261,141,64,-7,-7,2,280,7,8,99,-8,-8,10,9,2,-8,1,3,1,1,1,100,100,100,0
1613,117,66,-7,0,11,340,7,8,-8,81,11,0,0,1,20,36,36,0,0,1,11,100,75,0
2982,46,72,53,11,1,365,6,6,-8,20,1,0,0,1,7,21,40,0,0,3,9,95,56,0
7206,115,87,-7,0,12,195,7,8,17,21,0,0,0,2,3,18,18,0,0,0,50,100,63,0
5207,94,83,-7,0,6,240,7,8,88,21,0,0,0,2,3,19,19,0,0,2,47,100,83,1
3373,66,78,-7,0,11,269,7,8,-8,35,1,0,0,2,3,30,30,0,0,1,23,100,55,0
1495,56,61,-7,0,6,198,7,8,-8,88,8,1,1,1,12,20,21,0,0,2,5,100,87,0
4275,90,73,-7,0,2,256,7,8,78,49,4,1,0,3,11,23,24,0,0,4,17,100,70,1
4256,16,63,-7,0,5,27,7,8,89,-8,-8,0,0,4,-8,8,8,0,0,3,100,100,100,0
3783,51,85,-7,0,16,173,7,8,-8,13,0,1,1,-8,4,9,28,0,0,0,0,100,80,1
2779,108,56,1,-7,6,237,4,6,-8,93,3,1,1,1,4,16,17,0,0,1,13,69,83,0
10374,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1
260,106,68,78,0,17,264,6,6,65,64,3,0,0,3,5,22,26,0,0,0,46,88,90,0
5114,71,68,-7,0,6,115,7,8,-8,83,8,5,4,1,9,14,14,0,0,2,14,100,100,0
4028,158,90,-7,-8,35,242,7,8,-8,0,0,0,0,-8,2,7,15,0,0,0,14,100,33,1
9149,131,44,0,-7,40,-8,0,5,13,58,4,1,1,3,17,57,63,3,1,0,32,68,79,0
4617,116,73,0,-7,15,275,4,6,97,10,0,0,0,2,1,8,8,0,0,0,50,75,75,0
581,60,71,-7,-7,32,96,6,7,-8,48,0,0,0,-8,2,9,9,1,1,0,11,100,100,1
1829,67,55,1,0,7,137,0,2,89,26,0,9,8,2,2,13,14,1,1,1,21,79,71,0
1482,29,57,12,0,12,41,6,6,62,93,1,0,0,2,3,7,7,0,0,0,43,57,83,0
4400,40,72,-7,0,3,171,7,8,97,62,2,2,2,2,5,11,11,0,0,4,27,100,88,0
7386,101,75,-7,0,4,429,7,8,34,38,2,1,1,2,16,46,46,0,0,3,30,100,78,0
7392,106,80,-8,0,24,255,6,6,36,0,0,1,1,4,1,15,15,0,0,0,47,93,50,1
318,80,84,-7,0,13,149,7,8,87,0,-8,1,1,2,0,13,13,0,0,0,85,100,67,1
5264,83,84,-7,0,8,172,7,8,-8,6,0,1,1,1,3,20,22,0,0,1,14,100,67,1
8251,31,58,8,0,2,71,4,6,81,35,1,0,0,3,2,20,22,0,0,6,41,91,56,1
2826,73,59,7,3,5,84,3,5,8,33,1,5,5,1,4,20,2,3,1,2,45,73,75,0
2388,71,78,25,-7,6,217,6,6,33,12,0,1,1,3,3,41,24,0,0,2,24,98,32,1
5298,29,64,-7,0,3,60,7,8,100,76,-8,3,3,2,2,4,5,1,1,1,50,100,100,0
7278,85,82,-7,0,8,181,7,8,-8,24,0,0,0,1,3,12,12,0,0,1,33,100,57,1
9,36,61,5,0,4,79,4,6,86,31,1,6,6,3,5,19,19,0,0,3,26,95,62,0
4482,66,65,32,-7,3,186,6,6,27,55,1,7,7,4,7,23,23,0,0,2,48,96,92,0
3214,102,77,-7,1,4,222,7,8,73,30,1,1,1,3,16,39,39,0,0,1,26,100,87,0
7581,84,85,-7,-7,11,198,6,7,40,9,0,0,0,2,6,19,19,0,0,2,32,100,62,0
9411,72,76,14,-8,9,134,6,6,10,55,0,0,0,1,2,6,7,0,0,1,29,86,60,1
1517,48,57,2,0,2,89,4,2,55,36,1,1,1,2,9,25,28,1,1,3,32,89,73,0
9443,58,57,1,0,4,298,4,5,77,51,1,1,1,7,5,47,48,1,0,5,75,92,92,1
8196,5,61,-7,0,3,6,6,8,-8,101,1,3,3,1,1,2,2,1,1,2,50,100,100,0
5771,82,80,-7,0,8,297,7,8,11,18,0,0,0,2,5,17,17,0,0,1,24,100,70,1
4462,28,66,-7,-7,6,54,7,8,57,74,1,2,2,2,3,10,10,1,1,1,50,100,83,0
1830,81,70,39,0,8,156,6,5,53,11,0,8,8,4,2,20,21,5,4,1,67,95,60,1
2071,62,76,13,0,3,137,6,3,-8,9,0,0,0,1,4,31,33,1,1,5,36,91,36,0
9248,103,61,2,-8,30,395,4,6,-8,79,2,0,0,-8,5,8,11,0,0,0,18,73,100,0
7431,69,58,2,0,12,152,4,3,-8,44,1,0,0,1,6,20,23,4,3,0,55,86,64,1
7259,90,60,10,0,1,230,0,3,59,46,4,3,3,3,8,29,32,2,2,1,28,91,55,1
8996,56,78,-8,0,9,152,6,6,54,3,0,0,0,5,2,14,15,0,0,1,40,87,64,0
2780,106,67,1,-7,13,325,4,6,14,92,-8,0,0,2,2,12,33,0,0,0,38,62,80,0
4234,71,65,-7,0,1,163,7,8,14,86,8,0,0,2,12,22,24,0,0,1,13,100,88,0
792,78,75,-7,23,7,163,7,8,67,37,2,0,0,2,4,27,31,0,0,1,35,100,55,1
2893,151,87,-7,0,4,443,7,8,48,1,0,2,2,2,3,22,25,0,0,3,27,100,55,1
9424,52,57,8,0,10,131,4,5,64,98,2,0,0,5,3,15,16,1,0,1,63,81,89,0
2117,61,62,18,0,6,207,6,3,-8,82,6,2,2,-8,12,17,19,1,1,1,11,95,81,0
3917,77,87,-7,2,27,150,7,8,3,4,0,1,1,2,4,27,27,0,0,0,30,100,55,1
5998,94,68,15,2,2,346,6,6,68,85,2,3,3,5,3,26,28,0,0,2,57,96,90,1
8824,84,72,34,1,1,298,6,6,-8,33,2,1,1,-8,4,22,25,0,0,2,20,96,57,1
3966,121,80,47,2,2,215,6,6,81,1,0,3,3,4,5,40,26,0,0,6,11,98,35,1
8950,68,65,-7,0,5,138,5,7,78,76,2,0,0,4,12,35,36,0,0,2,53,97,100,0
1748,68,55,2,0,14,176,4,6,44,84,4,3,3,2,6,17,20,1,1,0,42,89,80,0
4381,67,63,15,0,9,221,6,6,-8,30,3,0,0,1,5,26,26,0,0,1,27,96,50,0
5803,103,90,-7,0,12,238,7,8,-8,1,0,0,0,1,1,16,16,0,0,0,25,100,33,1
10441,71,71,-7,3,1,155,7,8,-8,54,1,3,3,1,3,24,25,0,0,3,32,100,100,1
4060,104,86,-7,4,5,335,7,8,81,4,1,1,1,1,4,18,5,0,0,2,32,100,71,0
324,47,76,-7,0,3,128,7,8,42,16,1,3,3,2,7,32,32,0,0,3,22,100,64,1
9442,64,60,11,0,7,151,0,4,90,8,0,0,0,2,3,10,17,7,4,2,36,64,83,0
297,95,86,-7,0,3,266,7,8,-8,22,0,0,0,-8,3,12,13,0,0,3,15,100,43,0
78,109,84,-7,0,8,277,7,8,-8,33,0,0,0,1,2,8,8,0,0,1,50,100,100,1
